k_folds,norm,eta,lambda,train average loss,test average loss,,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,,test average loss,,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,,train average loss
18,none,0.7,0.3,160.4,39.6,,39,38,43,39,,39,39,38,39,43,38,38,43,38,38,38,43,38,43,39,39,,39.6,,161,162,157,161,,161,161,162,161,157,162,162,157,162,162,162,157,162,157,161,161,,160.4
18,none,0.7,0.4,159.85,40.15,,43,39,39,38,,38,38,43,43,39,38,38,43,38,43,43,43,43,38,38,38,,40.15,,157,161,161,162,,162,162,157,157,161,162,162,157,162,157,157,157,157,162,162,162,,159.85
18,none,0.7,0.5,160.1,39.9,,38,39,39,39,,38,39,43,43,38,38,38,43,43,38,43,43,39,39,39,39,,39.9,,162,161,161,161,,162,161,157,157,162,162,162,157,157,162,157,157,161,161,161,161,,160.1
18,none,0.7,0.6,160.2,39.8,,39,38,38,43,,43,43,38,38,43,39,38,38,39,39,43,43,39,38,39,38,,39.8,,161,162,162,157,,157,157,162,162,157,161,162,162,161,161,157,157,161,162,161,162,,160.2
18,none,0.7,0.7,160.4,39.6,,38,39,39,39,,43,38,43,39,39,38,39,39,39,38,39,43,39,43,39,39,,39.6,,162,161,161,161,,157,162,157,161,161,162,161,161,161,162,161,157,161,157,161,161,,160.4
18,none,0.7,0.8,160.35,39.65,,39,38,39,38,,39,39,43,43,39,39,38,43,38,38,43,38,38,43,39,39,,39.65,,161,162,161,162,,161,161,157,157,161,161,162,157,162,162,157,162,162,157,161,161,,160.35
18,none,0.7,0.9,158.85,41.15,,39,43,39,43,,39,43,39,43,43,39,39,43,39,43,43,38,43,39,43,43,,41.15,,161,157,161,157,,161,157,161,157,157,161,161,157,161,157,157,162,157,161,157,157,,158.85
18,none,0.7,1,160.2,39.8,,43,39,43,38,,38,38,39,38,38,43,38,39,43,39,39,43,43,38,38,39,,39.8,,157,161,157,162,,162,162,161,162,162,157,162,161,157,161,161,157,157,162,162,161,,160.2
18,none,0.8,0.1,160.35,39.65,,38,43,43,38,,39,38,39,38,39,39,43,38,39,38,39,38,43,43,39,39,,39.65,,162,157,157,162,,161,162,161,162,161,161,157,162,161,162,161,162,157,157,161,161,,160.35
18,none,0.8,0.2,158.15,39,,38,38,43,43,,43,38,39,38,39,38,38,43,39,38,39,29,38,38,43,38,,39,,162,162,157,157,,157,162,161,162,161,162,162,157,161,162,161,114,162,162,157,162,,158.15
18,none,0.8,0.3,158.85,41.15,,43,43,39,43,,43,43,43,39,43,39,43,39,43,39,39,39,38,43,43,39,,41.15,,157,157,161,157,,157,157,157,161,157,161,157,161,157,161,161,161,162,157,157,161,,158.85
18,none,0.8,0.4,159.45,40.55,,39,38,39,43,,43,43,43,39,39,43,43,43,43,39,38,43,39,38,38,38,,40.55,,161,162,161,157,,157,157,157,161,161,157,157,157,157,161,162,157,161,162,162,162,,159.45
18,none,0.8,0.5,159.9,40.1,,39,38,39,43,,43,43,39,38,43,43,39,39,38,38,39,38,39,38,43,43,,40.1,,161,162,161,157,,157,157,161,162,157,157,161,161,162,162,161,162,161,162,157,157,,159.9
18,none,0.8,0.6,160.05,39.95,,38,39,39,38,,38,43,38,39,39,43,43,38,39,39,39,43,39,39,43,43,,39.95,,162,161,161,162,,162,157,162,161,161,157,157,162,161,161,161,157,161,161,157,157,,160.05
18,none,0.8,0.7,160,40,,38,43,39,38,,38,38,38,39,39,38,38,43,39,38,43,43,39,43,43,43,,40,,162,157,161,162,,162,162,162,161,161,162,162,157,161,162,157,157,161,157,157,157,,160
18,none,0.8,0.8,160,40,,39,38,39,39,,43,39,39,38,39,43,39,38,39,39,43,38,43,43,39,43,,40,,161,162,161,161,,157,161,161,162,161,157,161,162,161,161,157,162,157,157,161,157,,160
18,none,0.8,0.9,159.6,40.4,,43,43,39,43,,39,38,43,38,38,43,39,38,38,43,38,38,43,38,43,43,,40.4,,157,157,161,157,,161,162,157,162,162,157,161,162,162,157,162,162,157,162,157,157,,159.6
18,none,0.8,1,160.3,39.7,,43,39,43,39,,39,43,39,38,39,38,43,38,38,38,39,39,38,39,43,39,,39.7,,157,161,157,161,,161,157,161,162,161,162,157,162,162,162,161,161,162,161,157,161,,160.3
18,none,0.9,0.1,159.5,39.65,,43,38,39,38,,38,39,43,39,43,43,43,43,38,39,38,36,38,38,39,38,,39.65,,157,162,161,162,,162,161,157,161,157,157,157,157,162,161,162,147,162,162,161,162,,159.5
18,none,0.9,0.2,159,41,,38,43,39,38,,43,43,43,43,38,39,39,43,39,38,43,39,43,43,43,43,,41,,162,157,161,162,,157,157,157,157,162,161,161,157,161,162,157,161,157,157,157,157,,159
18,none,0.9,0.3,160.55,39.45,,39,43,38,43,,39,38,43,38,38,38,38,38,43,38,39,43,38,39,38,38,,39.45,,161,157,162,157,,161,162,157,162,162,162,162,162,157,162,161,157,162,161,162,162,,160.55
18,none,0.9,0.4,158.75,41.25,,43,43,43,39,,43,39,39,43,43,43,38,43,43,38,43,39,43,43,38,39,,41.25,,157,157,157,161,,157,161,161,157,157,157,162,157,157,162,157,161,157,157,162,161,,158.75
18,none,0.9,0.5,159.9,40.1,,43,39,43,39,,39,38,38,39,39,39,43,38,43,38,43,38,38,43,39,43,,40.1,,157,161,157,161,,161,162,162,161,161,161,157,162,157,162,157,162,162,157,161,157,,159.9
18,none,0.9,0.6,158.95,41.05,,43,43,43,43,,43,38,38,43,43,43,38,43,38,39,38,43,38,43,38,43,,41.05,,157,157,157,157,,157,162,162,157,157,157,162,157,162,161,162,157,162,157,162,157,,158.95
18,none,0.9,0.7,158.85,41.15,,43,43,43,39,,38,38,38,43,43,38,39,43,43,39,43,43,43,43,43,38,,41.15,,157,157,157,161,,162,162,162,157,157,162,161,157,157,161,157,157,157,157,157,162,,158.85
18,none,0.9,0.8,159.1,40.9,,38,38,39,43,,43,43,43,39,43,43,43,38,43,38,38,43,39,43,38,43,,40.9,,162,162,161,157,,157,157,157,161,157,157,157,162,157,162,162,157,161,157,162,157,,159.1
18,none,0.9,0.9,160.45,39.55,,43,38,39,43,,38,43,39,38,38,38,38,39,38,39,43,39,38,38,43,39,,39.55,,157,162,161,157,,162,157,161,162,162,162,162,161,162,161,157,161,162,162,157,161,,160.45
18,none,0.9,1,160.15,39.85,,43,43,39,39,,38,38,43,38,39,38,43,39,39,43,43,39,38,38,39,38,,39.85,,157,157,161,161,,162,162,157,162,161,162,157,161,161,157,157,161,162,162,161,162,,160.15
18,none,1,0.1,158.7,41.3,,43,39,43,43,,43,39,43,39,43,43,43,43,39,39,43,43,43,38,38,39,,41.3,,157,161,157,157,,157,161,157,161,157,157,157,157,161,161,157,157,157,162,162,161,,158.7
18,none,1,0.2,159.5,40.5,,39,38,39,43,,43,43,38,38,38,39,39,43,39,43,43,38,38,43,43,43,,40.5,,161,162,161,157,,157,157,162,162,162,161,161,157,161,157,157,162,162,157,157,157,,159.5
18,none,1,0.3,160,40,,43,39,43,39,,38,43,39,43,39,39,39,43,39,38,39,39,43,38,38,39,,40,,157,161,157,161,,162,157,161,157,161,161,161,157,161,162,161,161,157,162,162,161,,160
18,none,1,0.4,159.7,40.3,,39,38,38,38,,43,38,43,43,38,39,39,38,39,39,43,43,43,43,39,43,,40.3,,161,162,162,162,,157,162,157,157,162,161,161,162,161,161,157,157,157,157,161,157,,159.7
18,none,1,0.5,160.1,39.9,,43,39,43,38,,38,38,38,43,38,39,43,43,39,43,38,38,38,43,38,38,,39.9,,157,161,157,162,,162,162,162,157,162,161,157,157,161,157,162,162,162,157,162,162,,160.1
18,none,1,0.6,160.1,39.9,,43,43,38,39,,43,43,39,38,38,39,38,38,38,43,39,39,39,39,43,39,,39.9,,157,157,162,161,,157,157,161,162,162,161,162,162,162,157,161,161,161,161,157,161,,160.1
18,none,1,0.7,159.8,40.2,,38,43,38,39,,39,43,39,38,43,39,43,39,39,43,43,43,39,39,39,38,,40.2,,162,157,162,161,,161,157,161,162,157,161,157,161,161,157,157,157,161,161,161,162,,159.8
18,none,1,0.8,160.5,39.5,,38,39,38,39,,43,39,39,38,43,38,39,38,38,39,39,43,39,39,39,43,,39.5,,162,161,162,161,,157,161,161,162,157,162,161,162,162,161,161,157,161,161,161,157,,160.5
18,none,1,0.9,159.6,40.4,,43,43,43,38,,43,38,38,39,43,38,43,43,38,43,43,38,39,39,38,38,,40.4,,157,157,157,162,,157,162,162,161,157,162,157,157,162,157,157,162,161,161,162,162,,159.6
18,none,1,1,160.6,38.65,,39,38,38,38,,39,38,43,38,38,38,38,38,39,39,38,38,39,38,40,39,,38.65,,161,162,162,162,,161,162,157,162,162,162,162,162,161,161,162,162,161,162,145,161,,160.6
20,min_max,0.1,0.1,78.1,20.95,,21,21,21,21,,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,,20.95,,79,79,77,79,,77,79,78,79,79,79,70,79,79,79,79,79,79,79,75,79,,78.1
20,min_max,0.1,0.2,76.4,20.25,,21,21,21,22,,21,21,21,21,21,21,21,13,13,21,21,21,21,21,21,21,,20.25,,77,79,76,79,,79,79,79,79,79,79,78,54,58,79,79,79,79,79,79,79,,76.4
20,min_max,0.1,0.3,78.65,20.9,,21,21,21,20,,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,,20.9,,79,79,79,76,,79,79,79,79,79,79,79,79,79,79,77,79,79,79,77,79,,78.65
20,min_max,0.1,0.4,78.25,20.95,,21,21,21,21,,21,21,21,21,22,21,20,21,21,20,21,21,21,21,21,21,,20.95,,79,79,79,79,,79,79,79,79,75,79,73,79,79,74,79,79,79,79,79,79,,78.25
20,min_max,0.1,0.5,75.9,20.5,,23,21,12,21,,21,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,,20.5,,86,79,28,79,,79,79,79,79,79,79,79,79,79,61,79,79,79,79,79,79,,75.9
20,min_max,0.1,0.6,78.65,21.2,,23,21,21,22,,21,21,21,6,22,23,30,21,22,23,21,21,21,23,20,21,,21.2,,82,79,79,80,,79,79,79,24,80,84,120,79,80,80,79,79,79,80,73,79,,78.65
20,min_max,0.1,0.7,77.7,21.05,,21,21,21,21,,21,21,21,21,29,21,21,21,19,23,21,21,22,20,21,14,,21.05,,79,80,79,73,,79,79,79,79,96,79,79,79,68,83,79,79,80,75,79,51,,77.7
20,min_max,0.1,0.8,82.55,22.4,,21,21,21,30,,21,21,21,39,21,23,26,11,23,23,21,20,23,21,20,21,,22.4,,79,79,79,111,,79,79,79,141,79,83,95,35,83,80,79,76,84,78,74,79,,82.55
20,min_max,0.1,0.9,86.95,23.65,,41,21,21,6,,21,21,21,8,21,21,17,21,22,43,21,37,33,39,17,21,,23.65,,150,79,79,19,,79,79,80,26,79,79,84,79,79,155,78,129,108,137,62,79,,86.95
20,min_max,0.1,1,84.1,23.3,,21,25,32,23,,21,22,25,21,21,23,15,22,21,23,20,43,21,21,23,23,,23.3,,79,93,104,80,,79,80,90,80,79,83,52,80,79,83,72,154,74,79,82,80,,84.1
20,min_max,0.2,0.1,66.7,17.95,,21,20,18,8,,11,20,21,12,20,16,21,21,21,12,21,21,21,19,21,14,,17.95,,78,72,69,33,,42,76,78,48,75,56,77,79,79,44,78,79,79,63,79,50,,66.7
20,min_max,0.2,0.2,74.5,19.8,,21,21,21,21,,21,16,14,20,21,21,11,20,21,21,21,21,21,21,21,21,,19.8,,79,79,79,77,,79,79,45,67,79,79,45,71,79,79,79,79,79,79,79,79,,74.5
20,min_max,0.2,0.3,70.8,18.15,,21,21,17,6,,21,19,21,21,20,5,21,21,21,10,21,21,21,21,13,21,,18.15,,79,79,84,27,,79,69,79,76,77,31,79,79,79,38,79,79,78,79,51,95,,70.8
20,min_max,0.2,0.4,77.9,20.65,,22,21,21,21,,17,23,9,21,21,21,21,21,21,21,22,21,22,21,22,24,,20.65,,80,79,79,79,,55,82,39,79,79,79,79,79,79,79,80,79,80,79,108,86,,77.9
20,min_max,0.2,0.5,79.15,21.3,,21,21,21,20,,12,17,23,23,21,21,21,21,22,21,21,21,21,21,36,21,,21.3,,79,79,79,76,,35,83,80,80,79,79,79,79,81,79,79,79,79,79,121,79,,79.15
20,min_max,0.2,0.6,79.55,21.25,,20,24,21,23,,21,36,21,17,17,23,21,21,20,20,21,20,23,25,7,24,,21.25,,76,83,79,80,,79,127,80,84,85,83,79,79,73,71,79,71,83,89,27,84,,79.55
20,min_max,0.2,0.7,85.45,23.35,,21,20,21,21,,21,22,21,39,25,21,11,23,33,21,10,42,30,21,23,21,,23.35,,79,92,79,81,,79,79,79,158,84,79,42,82,101,79,35,153,99,79,71,79,,85.45
20,min_max,0.2,0.8,95.35,24.75,,32,23,21,21,,21,23,28,21,21,21,17,22,20,40,21,38,24,17,43,21,,24.75,,119,80,80,79,,79,82,118,79,79,79,84,81,76,147,79,159,88,83,157,79,,95.35
20,min_max,0.2,0.9,102.6,26.95,,23,38,21,37,,21,23,23,29,21,39,21,30,22,39,9,23,17,43,21,39,,26.95,,82,126,79,148,,79,83,87,110,79,161,79,108,80,161,27,83,83,157,79,161,,102.6
20,min_max,0.2,1,112.6,29.8,,35,43,21,23,,23,41,39,43,22,24,21,21,37,24,16,30,43,38,17,35,,29.8,,109,156,72,83,,101,146,161,157,95,87,79,79,134,82,71,139,157,151,83,110,,112.6
20,min_max,0.3,0.1,70.5,18.45,,20,21,16,18,,21,21,20,19,6,20,21,21,21,16,16,21,21,21,8,21,,18.45,,71,79,76,64,,77,78,70,70,32,77,79,79,79,61,61,78,79,79,43,78,,70.5
20,min_max,0.3,0.2,69.95,18.05,,8,21,17,16,,8,21,21,18,21,21,21,21,21,21,21,17,5,20,21,21,,18.05,,37,78,58,75,,32,79,78,66,79,79,79,79,78,78,79,83,29,75,79,79,,69.95
20,min_max,0.3,0.3,78.65,20.4,,21,21,15,18,,19,23,17,21,39,24,27,21,21,9,15,17,17,21,21,21,,20.4,,79,79,73,59,,69,83,84,79,161,88,94,79,79,26,57,86,62,79,79,78,,78.65
20,min_max,0.3,0.4,83.55,21.4,,36,21,21,21,,28,21,21,21,15,15,22,17,21,17,21,21,24,21,21,23,,21.4,,149,79,79,79,,93,79,79,79,73,71,80,84,79,84,77,78,87,80,79,83,,83.55
20,min_max,0.3,0.5,95.6,24.65,,14,21,28,21,,21,21,12,42,21,38,24,42,21,17,43,21,23,21,21,21,,24.65,,70,79,106,79,,79,79,54,151,79,161,90,148,79,87,157,79,83,79,79,94,,95.6
20,min_max,0.3,0.6,103.9,27.1,,39,24,21,43,,21,14,27,38,22,39,23,23,21,21,21,40,32,41,17,15,,27.1,,161,83,79,156,,79,75,105,157,79,161,80,80,79,79,81,149,117,143,79,56,,103.9
20,min_max,0.3,0.7,110.6,30.3,,19,24,11,37,,21,43,39,43,23,21,21,43,43,43,43,21,39,21,23,28,,30.3,,69,83,48,126,,79,157,160,157,82,80,79,153,157,157,157,74,135,79,80,100,,110.6
20,min_max,0.3,0.8,106.55,27.5,,24,33,21,22,,17,43,17,29,16,24,43,29,21,39,31,43,43,21,17,17,,27.5,,90,121,79,81,,83,157,85,102,74,76,157,107,79,161,127,153,157,79,83,80,,106.55
20,min_max,0.3,0.9,104.1,27.5,,21,43,43,22,,21,21,39,21,43,20,21,37,21,21,21,23,43,22,21,26,,27.5,,79,157,156,81,,79,80,161,79,155,90,79,145,79,79,79,83,157,80,79,105,,104.1
20,min_max,0.3,1,126.9,32.65,,17,34,38,32,,21,39,21,43,43,22,22,21,39,39,39,41,39,38,26,39,,32.65,,83,119,162,119,,79,161,79,157,155,79,80,80,158,161,161,145,159,159,90,152,,126.9
20,min_max,0.4,0.1,73.5,19,,10,21,20,21,,21,21,10,21,18,21,21,21,21,21,21,21,15,17,17,21,,19,,43,79,71,79,,78,77,29,79,68,79,79,76,78,77,79,79,74,83,84,79,,73.5
20,min_max,0.4,0.2,78.55,20.9,,21,16,21,21,,21,33,21,21,22,23,21,21,15,21,23,20,21,21,21,14,,20.9,,79,77,79,79,,79,108,79,79,81,80,79,77,71,79,82,75,77,79,79,53,,78.55
20,min_max,0.4,0.3,86.5,22.75,,21,43,23,21,,21,22,36,12,21,32,30,21,21,21,21,15,19,11,21,23,,22.75,,79,156,82,79,,79,81,150,53,79,128,102,79,79,79,79,68,83,39,76,80,,86.5
20,min_max,0.4,0.4,81.45,21.3,,17,21,21,21,,21,23,19,20,17,21,43,21,21,21,22,13,21,21,21,21,,21.3,,84,79,79,79,,79,82,90,73,83,77,157,79,79,80,80,46,79,66,79,79,,81.45
20,min_max,0.4,0.5,107.9,28.65,,38,25,25,17,,25,36,25,17,37,21,21,21,21,41,24,43,40,28,25,43,,28.65,,162,91,89,83,,85,136,96,83,125,79,79,66,79,148,82,153,146,125,94,157,,107.9
20,min_max,0.4,0.6,112.4,28.75,,14,35,24,26,,21,39,17,21,17,22,38,23,40,38,21,39,39,43,21,37,,28.75,,74,155,87,104,,79,161,83,80,91,80,127,80,146,131,79,161,161,157,79,133,,112.4
20,min_max,0.4,0.7,111.4,27.8,,38,21,25,10,,43,17,31,17,14,43,39,38,9,21,15,21,29,43,43,39,,27.8,,159,80,99,37,,156,84,131,91,45,157,161,158,41,79,72,79,124,157,157,161,,111.4
20,min_max,0.4,0.8,112.1,28.75,,7,35,22,39,,21,24,23,39,17,21,21,23,43,21,39,43,35,21,38,43,,28.75,,35,155,81,161,,79,112,83,161,85,79,79,80,157,79,161,157,134,79,128,157,,112.1
20,min_max,0.4,0.9,120.4,31.8,,43,29,21,39,,21,39,21,21,21,43,39,24,43,32,43,36,39,43,17,22,,31.8,,157,96,79,161,,79,161,79,79,80,157,161,84,157,113,157,128,161,157,83,79,,120.4
20,min_max,0.4,1,131.35,33.9,,39,39,25,41,,39,18,23,43,31,39,38,39,31,23,43,43,43,39,18,24,,33.9,,161,161,98,148,,161,84,81,157,129,161,142,161,107,83,155,152,157,161,84,84,,131.35
20,min_max,0.5,0.1,71.6,18.65,,13,21,21,21,,19,9,19,21,11,21,20,21,21,21,18,17,18,21,20,20,,18.65,,57,79,78,79,,67,36,65,79,50,79,68,79,79,79,71,83,79,79,70,76,,71.6
20,min_max,0.5,0.2,77.25,20.05,,21,23,27,14,,14,21,17,21,19,21,21,24,21,17,24,21,21,21,12,21,,20.05,,79,86,91,63,,68,79,87,79,60,79,79,86,79,82,88,79,80,79,44,78,,77.25
20,min_max,0.5,0.3,83.05,21.6,,21,17,29,29,,21,21,21,21,25,8,21,17,22,19,21,39,17,26,15,22,,21.6,,79,83,108,122,,79,79,79,78,110,29,79,58,80,64,79,137,84,88,66,80,,83.05
20,min_max,0.5,0.4,104.9411765,26.94117647,,27,39,21,21,,39,,,,17,32,22,16,26,43,24,25,21,22,43,20,,26.94117647,,95,161,73,79,,159,,,,88,103,84,74,103,155,97,112,79,80,154,88,,104.9411765
20,min_max,0.5,0.5,129.7272727,33.63636364,,15,43,,,,,,,,20,38,,,32,21,43,38,38,39,43,,,33.63636364,,77,157,,,,,,,,76,162,,,132,79,154,151,135,149,155,,,129.7272727
,,,,98.5,24,,,,,,,,,,,,,,,21,24,19,32,,,,,,24,,,,,,,,,,,,,,,79,99,85,131,,,,,,98.5
,,,,128,34.25,,,,,,,,,,,,,,,41,43,43,10,,,,,,34.25,,,,,,,,,,,,,,,150,157,157,48,,,,,,128
,,,,139.75,35.25,,,,,,,,,,,,,,,38,39,21,43,,,,,,35.25,,,,,,,,,,,,,,,162,161,79,157,,,,,,139.75
,,,,144.25,39.25,,,,,,,,,,,,,,,32,43,43,39,,,,,,39.25,,,,,,,,,,,,,,,107,157,157,156,,,,,,144.25
,,,,140.75,34.5,,,,,,,,,,,,,,,39,17,39,43,,,,,,34.5,,,,,,,,,,,,,,,161,84,161,157,,,,,,140.75
,,,,68.75,17.25,,,,,,,,,,,,,,,12,17,19,21,,,,,,17.25,,,,,,,,,,,,,,,48,84,64,79,,,,,,68.75
,,,,73.75,19,,,,,,,,,,,,,,,24,10,21,21,,,,,,19,,,,,,,,,,,,,,,89,48,79,79,,,,,,73.75
,,,,109.75,30,,,,,,,,,,,,,,,27,30,43,20,,,,,,30,,,,,,,,,,,,,,,113,101,157,68,,,,,,109.75
,,,,111,30,,,,,,,,,,,,,,,21,43,21,35,,,,,,30,,,,,,,,,,,,,,,79,157,79,129,,,,,,111
,,,,117.25,28.75,,,,,,,,,,,,,,,38,35,21,21,,,,,,28.75,,,,,,,,,,,,,,,161,150,79,79,,,,,,117.25
,,,,160.25,39.75,,,,,,,,,,,,,,,39,43,38,39,,,,,,39.75,,,,,,,,,,,,,,,161,157,162,161,,,,,,160.25
,,,,136.5,36.25,,,,,,,,,,,,,,,42,21,43,39,,,,,,36.25,,,,,,,,,,,,,,,149,79,157,161,,,,,,136.5
,,,,136.75,36.25,,,,,,,,,,,,,,,43,42,21,39,,,,,,36.25,,,,,,,,,,,,,,,157,150,79,161,,,,,,136.75
,,,,100.25,26.75,,,,,,,,,,,,,,,23,20,38,26,,,,,,26.75,,,,,,,,,,,,,,,86,62,161,92,,,,,,100.25
,,,,133.25,30.75,,,,,,,,,,,,,,,28,17,39,39,,,,,,30.75,,,,,,,,,,,,,,,126,85,161,161,,,,,,133.25
,,,,80,20,,,,,,,,,,,,,,,21,21,21,17,,,,,,20,,,,,,,,,,,,,,,79,79,79,83,,,,,,80
,,,,71.5,17.25,,,,,,,,,,,,,,,16,21,22,10,,,,,,17.25,,,,,,,,,,,,,,,76,92,81,37,,,,,,71.5
,,,,121,33,,,,,,,,,,,,,,,41,29,39,23,,,,,,33,,,,,,,,,,,,,,,152,97,136,99,,,,,,121
,,,,157,41.75,,,,,,,,,,,,,,,39,43,42,43,,,,,,41.75,,,,,,,,,,,,,,,161,156,154,157,,,,,,157
,,,,134.75,35,,,,,,,,,,,,,,,39,29,29,43,,,,,,35,,,,,,,,,,,,,,,161,125,96,157,,,,,,134.75
,,,,158.75,39.5,,,,,,,,,,,,,,,43,38,39,38,,,,,,39.5,,,,,,,,,,,,,,,157,155,161,162,,,,,,158.75
,,,,159.25,40.75,,,,,,,,,,,,,,,43,39,43,38,,,,,,40.75,,,,,,,,,,,,,,,157,161,157,162,,,,,,159.25
,,,,161.25,38.75,,,,,,,,,,,,,,,39,39,38,39,,,,,,38.75,,,,,,,,,,,,,,,161,161,162,161,,,,,,161.25
,,,,131.5,34.75,,,,,,,,,,,,,,,36,39,43,21,,,,,,34.75,,,,,,,,,,,,,,,129,161,157,79,,,,,,131.5
,,,,125.25,32.5,,,,,,,,,,,,,,,43,23,43,21,,,,,,32.5,,,,,,,,,,,,,,,157,107,157,80,,,,,,125.25
,,,,66.75,17.75,,,,,,,,,,,,,,,10,19,21,21,,,,,,17.75,,,,,,,,,,,,,,,38,71,79,79,,,,,,66.75
,,,,100.75,28.75,,,,,,,,,,,,,,,31,34,21,29,,,,,,28.75,,,,,,,,,,,,,,,104,113,79,107,,,,,,100.75
,,,,98.5,27.5,,,,,,,,,,,,,,,21,23,43,23,,,,,,27.5,,,,,,,,,,,,,,,79,81,154,80,,,,,,98.5
,,,,116.75,29,,,,,,,,,,,,,,,34,22,17,43,,,,,,29,,,,,,,,,,,,,,,149,80,81,157,,,,,,116.75
,,,,129.5,35.75,,,,,,,,,,,,,,,43,43,21,36,,,,,,35.75,,,,,,,,,,,,,,,157,157,79,125,,,,,,129.5
,,,,119.5,31.5,,,,,,,,,,,,,,,22,43,43,18,,,,,,31.5,,,,,,,,,,,,,,,80,157,157,84,,,,,,119.5
,,,,119.25,31,,,,,,,,,,,,,,,38,43,22,21,,,,,,31,,,,,,,,,,,,,,,162,157,80,78,,,,,,119.25
,,,,159,41,,,,,,,,,,,,,,,39,43,39,43,,,,,,41,,,,,,,,,,,,,,,161,157,161,157,,,,,,159
,,,,159.5,39.75,,,,,,,,,,,,,,,38,43,39,39,,,,,,39.75,,,,,,,,,,,,,,,160,156,161,161,,,,,,159.5
,,,,139,36.75,,,,,,,,,,,,,,,38,23,43,43,,,,,,36.75,,,,,,,,,,,,,,,162,80,157,157,,,,,,139
,,,,92.5,23,,,,,,,,,,,,,,,37,17,21,17,,,,,,23,,,,,,,,,,,,,,,147,61,79,83,,,,,,92.5
,,,,137.25,37.5,,,,,,,,,,,,,,,43,43,21,43,,,,,,37.5,,,,,,,,,,,,,,,157,156,79,157,,,,,,137.25
,,,,137.75,38,,,,,,,,,,,,,,,43,23,43,43,,,,,,38,,,,,,,,,,,,,,,157,80,157,157,,,,,,137.75
,,,,135,36.25,,,,,,,,,,,,,,,41,22,43,39,,,,,,36.25,,,,,,,,,,,,,,,140,82,157,161,,,,,,135
,,,,139.5,35.75,,,,,,,,,,,,,,,42,38,43,20,,,,,,35.75,,,,,,,,,,,,,,,149,159,157,93,,,,,,139.5
,,,,118.25,31.5,,,,,,,,,,,,,,,21,38,43,24,,,,,,31.5,,,,,,,,,,,,,,,78,156,157,82,,,,,,118.25
,,,,117.5,31.75,,,,,,,,,,,,,,,43,43,20,21,,,,,,31.75,,,,,,,,,,,,,,,157,157,77,79,,,,,,117.5
,,,,147.75,38.75,,,,,,,,,,,,,,,38,39,43,35,,,,,,38.75,,,,,,,,,,,,,,,162,161,157,111,,,,,,147.75
,,,,142,33.5,,,,,,,,,,,,,,,38,39,39,18,,,,,,33.5,,,,,,,,,,,,,,,162,161,161,84,,,,,,142
,,,,141.5,35.75,,,,,,,,,,,,,,,43,38,39,23,,,,,,35.75,,,,,,,,,,,,,,,157,162,161,86,,,,,,141.5
,,,,68.25,18.75,,,,,,,,,,,,,,,21,12,25,17,,,,,,18.75,,,,,,,,,,,,,,,79,50,89,55,,,,,,68.25
,,,,106.75,28.5,,,,,,,,,,,,,,,24,29,18,43,,,,,,28.5,,,,,,,,,,,,,,,86,104,80,157,,,,,,106.75
,,,,129,35.25,,,,,,,,,,,,,,,33,22,43,43,,,,,,35.25,,,,,,,,,,,,,,,122,80,157,157,,,,,,129
,,,,110.25,30.75,,,,,,,,,,,,,,,21,43,38,21,,,,,,30.75,,,,,,,,,,,,,,,79,157,126,79,,,,,,110.25
,,,,118.75,31,,,,,,,,,,,,,,,43,21,21,39,,,,,,31,,,,,,,,,,,,,,,157,79,79,160,,,,,,118.75
,,,,145.25,36.25,,,,,,,,,,,,,,,39,20,43,43,,,,,,36.25,,,,,,,,,,,,,,,161,106,157,157,,,,,,145.25
,,,,150,40.25,,,,,,,,,,,,,,,43,36,39,43,,,,,,40.25,,,,,,,,,,,,,,,157,125,161,157,,,,,,150
,,,,158.25,41.75,,,,,,,,,,,,,,,43,43,38,43,,,,,,41.75,,,,,,,,,,,,,,,157,157,162,157,,,,,,158.25
,,,,158,42,,,,,,,,,,,,,,,43,39,43,43,,,,,,42,,,,,,,,,,,,,,,157,161,157,157,,,,,,158
,,,,155,38.5,,,,,,,,,,,,,,,39,39,33,43,,,,,,38.5,,,,,,,,,,,,,,,161,161,141,157,,,,,,155
,,,,26,7.5,,,,,,,,,,,,,,,9,4,9,8,,,,,,7.5,,,,,,,,,,,,,,,27,22,28,27,,,,,,26
,,,,37.25,10.25,,,,,,,,,,,,,,,10,11,11,9,,,,,,10.25,,,,,,,,,,,,,,,40,40,36,33,,,,,,37.25
,,,,43.5,10,,,,,,,,,,,,,,,8,10,11,11,,,,,,10,,,,,,,,,,,,,,,43,40,48,43,,,,,,43.5
,,,,43.5,11,,,,,,,,,,,,,,,12,10,11,11,,,,,,11,,,,,,,,,,,,,,,42,43,50,39,,,,,,43.5
,,,,47,13,,,,,,,,,,,,,,,12,11,16,13,,,,,,13,,,,,,,,,,,,,,,46,41,52,49,,,,,,47
